transaction_id,customer_id,product_id,store_id,transaction_date,year,month,quarter,day_of_week,quantity,unit_price,discount_amount,total_revenue,gross_profit,payment_method,channel,order_status,is_returned,delivery_days
TXN059162,CUST01500,PROD0014,ST003,2024-02-03,2024,2,Q1,Saturday,2,1.99,0.2,3.78,1.7,Google Pay,Mobile App,Completed,0,3.0
TXN059163,CUST00308,PROD0027,ST018,2022-08-04,2022,8,Q3,Thursday,1,17.45,0.87,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN059164,CUST02011,PROD0067,ST011,2024-11-26,2024,11,Q4,Tuesday,3,14.28,0.0,48.67,17.14,Credit Card,Online,Completed,0,5.0
TXN059165,CUST06507,PROD0055,ST001,2023-01-29,2023,1,Q1,Sunday,5,30.37,7.59,0.0,0.0,Debit Card,In-Store,Returned,1,2.0
TXN059166,CUST00592,PROD0018,ST010,2024-08-05,2024,8,Q3,Monday,1,66.0,6.6,0.0,0.0,Apple Pay,Mobile App,Returned,1,1.0
TXN059167,CUST02085,PROD0013,ST007,2024-12-29,2024,12,Q4,Sunday,1,63.47,9.52,58.19,24.28,Debit Card,Mobile App,Completed,0,3.0
TXN059168,CUST02597,PROD0018,ST010,2024-09-12,2024,9,Q3,Thursday,5,66.0,16.5,313.5,141.08,Google Pay,In-Store,Completed,0,0.0
TXN059169,CUST02329,PROD0063,ST010,2023-08-27,2023,8,Q3,Sunday,4,3.94,0.79,14.97,5.99,Credit Card,In-Store,Completed,0,3.0
TXN059170,CUST01811,PROD0060,ST013,2023-04-25,2023,4,Q2,Tuesday,2,29.71,0.0,59.42,13.07,Debit Card,In-Store,Completed,0,3.0
TXN059171,CUST01171,PROD0052,ST017,2022-06-07,2022,6,Q2,Tuesday,3,13.38,2.01,38.13,8.39,Credit Card,In-Store,Completed,0,1.0
TXN059172,CUST03445,PROD0038,ST010,2022-10-12,2022,10,Q4,Wednesday,1,1.99,0.0,1.99,1.03,Credit Card,Mobile App,Completed,0,3.0
TXN059173,CUST06533,PROD0067,ST002,2022-11-10,2022,11,Q4,Thursday,3,14.28,0.0,0.0,0.0,Credit Card,Online,Cancelled,0,1.0
TXN059174,CUST02836,PROD0048,ST016,2022-02-08,2022,2,Q1,Tuesday,4,112.57,67.54,382.74,145.44,Debit Card,Online,Completed,0,2.0
TXN059175,CUST03477,PROD0011,ST014,2022-07-14,2022,7,Q3,Thursday,1,38.78,1.94,36.84,16.58,Apple Pay,Online,Completed,0,3.0
TXN059176,CUST03087,PROD0042,ST008,2024-09-08,2024,9,Q3,Sunday,3,72.71,0.0,218.13,82.89,Apple Pay,Online,Completed,0,2.0
TXN059177,CUST05437,PROD0012,ST006,2024-12-25,2024,12,Q4,Wednesday,3,38.7,17.42,0.0,0.0,Debit Card,Online,Returned,1,0.0
TXN059178,CUST00136,PROD0023,ST014,2023-10-06,2023,10,Q4,Friday,1,78.38,0.0,78.38,27.43,Credit Card,In-Store,Completed,0,0.0
TXN059179,CUST06147,PROD0021,ST011,2022-09-20,2022,9,Q3,Tuesday,1,148.28,7.41,140.87,49.3,Debit Card,In-Store,Completed,0,0.0
TXN059180,CUST03110,PROD0009,ST017,2023-07-18,2023,7,Q3,Tuesday,3,123.66,18.55,352.43,98.68,PayPal,In-Store,Completed,0,0.0
TXN059181,CUST04420,PROD0038,ST009,2024-04-23,2024,4,Q2,Tuesday,2,1.99,0.6,3.38,1.76,Credit Card,In-Store,Completed,0,2.0
TXN059182,CUST02349,PROD0020,ST014,2022-03-05,2022,3,Q1,Saturday,1,5.57,0.0,5.57,2.51,Google Pay,Online,Completed,0,2.0
TXN059183,CUST00669,PROD0075,ST019,2024-07-09,2024,7,Q3,Tuesday,1,1.99,0.0,1.99,0.84,Debit Card,In-Store,Completed,0,0.0
TXN059184,CUST00133,PROD0053,ST006,2024-08-02,2024,8,Q3,Friday,1,9.88,0.0,9.88,2.17,Google Pay,In-Store,Completed,0,0.0
TXN059185,CUST00917,PROD0032,ST007,2024-06-25,2024,6,Q2,Tuesday,1,61.34,6.13,55.21,28.71,Credit Card,Online,Completed,0,2.0
TXN059186,CUST00395,PROD0020,ST010,2024-04-09,2024,4,Q2,Tuesday,2,5.57,0.0,11.14,5.01,Debit Card,In-Store,Completed,0,0.0
TXN059187,CUST05683,PROD0026,ST011,2022-04-29,2022,4,Q2,Friday,1,80.55,4.03,76.52,26.78,Debit Card,Online,Completed,0,2.0
TXN059188,CUST00822,PROD0018,ST013,2022-09-06,2022,9,Q3,Tuesday,2,66.0,6.6,125.4,56.43,Google Pay,Mobile App,Completed,0,3.0
TXN059189,CUST01122,PROD0026,ST008,2024-09-22,2024,9,Q3,Sunday,1,80.55,0.0,80.55,28.19,Google Pay,In-Store,Completed,0,0.0
TXN059190,CUST00839,PROD0018,ST006,2024-06-08,2024,6,Q2,Saturday,1,66.0,6.6,59.4,26.73,Debit Card,Online,Completed,0,5.0
TXN059191,CUST01090,PROD0059,ST013,2022-12-12,2022,12,Q4,Monday,4,21.98,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,2.0
TXN059192,CUST05242,PROD0055,ST003,2023-07-23,2023,7,Q3,Sunday,1,30.37,3.04,27.33,6.01,Debit Card,Mobile App,Completed,0,1.0
TXN059193,CUST01749,PROD0065,ST019,2024-12-30,2024,12,Q4,Monday,1,23.13,0.0,26.68,9.25,Debit Card,Online,Completed,0,1.0
TXN059194,CUST05732,PROD0070,ST007,2024-01-12,2024,1,Q1,Friday,1,18.87,1.89,13.7,7.13,Debit Card,Online,Completed,0,5.0
TXN059195,CUST01041,PROD0049,ST013,2022-02-14,2022,2,Q1,Monday,4,80.46,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN059196,CUST01658,PROD0030,ST014,2023-04-07,2023,4,Q2,Friday,2,60.42,18.13,102.71,35.95,Credit Card,Online,Completed,0,2.0
TXN059197,CUST01801,PROD0054,ST009,2022-03-19,2022,3,Q1,Saturday,1,25.34,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,0.0
TXN059198,CUST03692,PROD0056,ST010,2023-11-01,2023,11,Q4,Wednesday,2,29.18,0.0,67.8,12.84,Debit Card,In-Store,Completed,0,1.0
TXN059199,CUST01657,PROD0005,ST001,2024-05-05,2024,5,Q2,Sunday,1,151.9,0.0,151.9,42.53,Google Pay,In-Store,Completed,0,1.0
TXN059200,CUST05033,PROD0013,ST015,2023-03-15,2023,3,Q1,Wednesday,4,63.47,0.0,253.88,114.25,Credit Card,In-Store,Completed,0,2.0
TXN059201,CUST03295,PROD0008,ST014,2024-11-19,2024,11,Q4,Tuesday,3,272.09,0.0,0.0,0.0,Credit Card,Mobile App,Returned,1,0.0
TXN059202,CUST04147,PROD0059,ST005,2024-07-20,2024,7,Q3,Saturday,1,21.98,1.1,20.88,4.59,Debit Card,In-Store,Completed,0,0.0
TXN059203,CUST06805,PROD0012,ST019,2023-08-16,2023,8,Q3,Wednesday,1,38.7,3.87,34.83,15.67,Credit Card,In-Store,Completed,0,0.0
TXN059204,CUST06939,PROD0063,ST012,2023-10-27,2023,10,Q4,Friday,1,3.94,0.2,3.74,1.5,Debit Card,Online,Completed,0,3.0
TXN059205,CUST07792,PROD0062,ST013,2023-04-08,2023,4,Q2,Saturday,3,13.14,1.97,37.45,14.98,PayPal,Mobile App,Completed,0,2.0
TXN059206,CUST05114,PROD0054,ST005,2023-12-25,2023,12,Q4,Monday,1,25.34,1.27,0.0,0.0,Google Pay,Mobile App,Cancelled,0,1.0
TXN059207,CUST07349,PROD0055,ST007,2024-07-01,2024,7,Q3,Monday,3,30.37,0.0,91.11,20.04,Credit Card,Mobile App,Completed,0,2.0
TXN059208,CUST02102,PROD0018,ST011,2022-01-05,2022,1,Q1,Wednesday,2,66.0,0.0,114.25,59.4,Debit Card,Online,Completed,0,1.0
TXN059209,CUST03140,PROD0012,ST014,2024-08-01,2024,8,Q3,Thursday,1,38.7,3.87,0.0,0.0,PayPal,Mobile App,Returned,1,3.0
TXN059210,CUST00140,PROD0008,ST004,2024-11-11,2024,11,Q4,Monday,1,272.09,27.21,263.98,68.57,Credit Card,In-Store,Completed,0,0.0
TXN059211,CUST07787,PROD0017,ST009,2024-11-17,2024,11,Q4,Sunday,2,19.55,0.0,43.65,17.6,Credit Card,Mobile App,Completed,0,2.0
TXN059212,CUST02267,PROD0057,ST017,2023-12-02,2023,12,Q4,Saturday,2,7.93,0.79,16.19,3.32,Debit Card,In-Store,Completed,0,1.0
TXN059213,CUST05052,PROD0014,ST007,2023-03-21,2023,3,Q1,Tuesday,3,1.99,0.0,5.97,2.69,PayPal,Mobile App,Completed,0,2.0
TXN059214,CUST07164,PROD0073,ST014,2023-10-27,2023,10,Q4,Friday,2,34.1,10.23,57.97,24.35,Google Pay,Online,Completed,0,1.0
TXN059215,CUST05865,PROD0035,ST011,2022-03-16,2022,3,Q1,Wednesday,1,42.81,4.28,38.53,20.04,Credit Card,Online,Completed,0,2.0
TXN059216,CUST04267,PROD0011,ST016,2023-12-19,2023,12,Q4,Tuesday,1,38.78,0.0,0.0,0.0,Apple Pay,Online,Returned,1,5.0
TXN059217,CUST03198,PROD0039,ST002,2024-06-08,2024,6,Q2,Saturday,4,4.09,0.0,16.36,8.51,PayPal,In-Store,Completed,0,0.0
TXN059218,CUST02245,PROD0034,ST006,2024-01-26,2024,1,Q1,Friday,3,8.96,0.0,24.92,13.98,Credit Card,Online,Completed,0,5.0
TXN059219,CUST06319,PROD0005,ST015,2023-09-27,2023,9,Q3,Wednesday,1,151.9,15.19,136.71,38.28,Apple Pay,In-Store,Completed,0,1.0
TXN059220,CUST07642,PROD0058,ST013,2024-07-03,2024,7,Q3,Wednesday,3,14.29,0.0,42.87,9.43,Debit Card,Online,Completed,0,2.0
TXN059221,CUST07599,PROD0030,ST007,2023-03-06,2023,3,Q1,Monday,4,60.42,24.17,217.51,76.13,Debit Card,Online,Completed,0,2.0
TXN059222,CUST00163,PROD0067,ST015,2024-06-25,2024,6,Q2,Tuesday,2,14.28,0.0,28.56,11.42,Debit Card,Online,Completed,0,2.0
TXN059223,CUST01289,PROD0045,ST007,2022-04-23,2022,4,Q2,Saturday,3,1.99,0.0,5.97,2.27,Debit Card,Online,Completed,0,2.0
TXN059224,CUST03010,PROD0059,ST019,2022-01-19,2022,1,Q1,Wednesday,2,21.98,4.4,0.0,0.0,PayPal,In-Store,Returned,1,0.0
TXN059225,CUST04324,PROD0018,ST005,2024-07-12,2024,7,Q3,Friday,2,66.0,0.0,0.0,0.0,Debit Card,Mobile App,Cancelled,0,2.0
TXN059226,CUST00147,PROD0035,ST010,2022-10-13,2022,10,Q4,Thursday,1,42.81,0.0,42.81,22.26,Debit Card,In-Store,Completed,0,0.0
TXN059227,CUST02411,PROD0014,ST004,2022-06-14,2022,6,Q2,Tuesday,1,1.99,0.0,1.99,0.9,Apple Pay,In-Store,Completed,0,0.0
TXN059228,CUST01690,PROD0010,ST002,2024-12-28,2024,12,Q4,Saturday,1,245.11,36.77,234.03,58.34,Debit Card,In-Store,Completed,0,0.0
TXN059229,CUST03951,PROD0024,ST009,2024-09-06,2024,9,Q3,Friday,2,3.76,0.0,7.52,2.63,Credit Card,Online,Completed,0,1.0
TXN059230,CUST04081,PROD0016,ST012,2023-02-21,2023,2,Q1,Tuesday,1,35.32,5.3,30.02,13.51,Apple Pay,In-Store,Completed,0,5.0
TXN059231,CUST00322,PROD0035,ST001,2024-10-26,2024,10,Q4,Saturday,1,42.81,0.0,42.81,22.26,Credit Card,In-Store,Completed,0,2.0
TXN059232,CUST04535,PROD0060,ST010,2023-09-18,2023,9,Q3,Monday,1,29.71,1.49,28.22,6.21,Credit Card,In-Store,Completed,0,0.0
TXN059233,CUST02705,PROD0065,ST020,2023-04-02,2023,4,Q2,Sunday,2,23.13,4.63,41.63,16.65,PayPal,Mobile App,Completed,0,2.0
TXN059234,CUST01460,PROD0038,ST007,2023-07-06,2023,7,Q3,Thursday,1,1.99,0.2,1.79,0.93,Debit Card,Online,Completed,0,2.0
TXN059235,CUST02286,PROD0067,ST008,2023-03-21,2023,3,Q1,Tuesday,2,14.28,2.86,25.7,10.28,Debit Card,In-Store,Completed,0,0.0
TXN059236,CUST01075,PROD0016,ST016,2023-04-18,2023,4,Q2,Tuesday,1,35.32,0.0,35.32,15.89,Debit Card,Online,Completed,0,3.0
TXN059237,CUST04400,PROD0038,ST003,2023-10-15,2023,10,Q4,Sunday,1,1.99,0.1,1.89,0.98,Apple Pay,In-Store,Completed,0,1.0
TXN059238,CUST01597,PROD0023,ST004,2024-01-30,2024,1,Q1,Tuesday,1,78.38,0.0,72.26,27.43,Debit Card,In-Store,Completed,0,2.0
TXN059239,CUST02787,PROD0032,ST020,2023-10-10,2023,10,Q4,Tuesday,2,61.34,0.0,0.0,0.0,PayPal,Online,Returned,1,2.0
TXN059240,CUST05831,PROD0038,ST003,2023-01-28,2023,1,Q1,Saturday,1,1.99,0.0,0.0,0.0,Debit Card,Online,Cancelled,0,0.0
TXN059241,CUST02952,PROD0045,ST014,2024-01-07,2024,1,Q1,Sunday,1,1.99,0.1,1.78,0.72,PayPal,In-Store,Completed,0,1.0
TXN059242,CUST05071,PROD0030,ST002,2024-02-28,2024,2,Q1,Wednesday,3,60.42,9.06,172.2,60.27,Credit Card,In-Store,Completed,0,3.0
TXN059243,CUST06044,PROD0042,ST004,2022-06-11,2022,6,Q2,Saturday,1,72.71,0.0,0.0,0.0,PayPal,Online,Cancelled,0,0.0
TXN059244,CUST01784,PROD0044,ST011,2022-10-08,2022,10,Q4,Saturday,1,51.45,0.0,51.45,19.55,Credit Card,In-Store,Completed,0,3.0
TXN059245,CUST01946,PROD0068,ST003,2023-08-28,2023,8,Q3,Monday,3,25.04,0.0,75.12,30.05,Credit Card,In-Store,Completed,0,0.0
TXN059246,CUST05556,PROD0062,ST004,2024-07-27,2024,7,Q3,Saturday,1,13.14,0.0,13.14,5.26,Google Pay,Mobile App,Completed,0,2.0
TXN059247,CUST06259,PROD0038,ST018,2024-04-25,2024,4,Q2,Thursday,1,1.99,0.1,1.89,0.98,Debit Card,Online,Completed,0,2.0
TXN059248,CUST06738,PROD0043,ST017,2023-11-07,2023,11,Q4,Tuesday,2,59.8,5.98,0.0,0.0,Apple Pay,Online,Cancelled,0,3.0
TXN059249,CUST00890,PROD0073,ST008,2022-05-30,2022,5,Q2,Monday,5,34.1,0.0,0.0,0.0,Debit Card,Mobile App,Returned,1,5.0
TXN059250,CUST05623,PROD0044,ST009,2022-07-12,2022,7,Q3,Tuesday,1,51.45,5.14,46.31,17.6,PayPal,In-Store,Completed,0,0.0
TXN059251,CUST07177,PROD0058,ST016,2023-11-30,2023,11,Q4,Thursday,1,14.29,0.71,15.34,2.99,Credit Card,Online,Completed,0,3.0
TXN059252,CUST05850,PROD0007,ST006,2024-04-28,2024,4,Q2,Sunday,1,369.51,36.95,332.56,93.12,Debit Card,Online,Completed,0,2.0
TXN059253,CUST06245,PROD0056,ST009,2024-07-12,2024,7,Q3,Friday,1,29.18,0.0,29.18,6.42,Credit Card,Online,Completed,0,1.0
TXN059254,CUST01705,PROD0055,ST012,2024-11-17,2024,11,Q4,Sunday,2,30.37,0.0,72.2,13.36,Debit Card,Mobile App,Completed,0,1.0
TXN059255,CUST07649,PROD0046,ST001,2024-09-04,2024,9,Q3,Wednesday,2,32.61,6.52,0.0,0.0,Debit Card,Online,Returned,1,2.0
TXN059256,CUST04353,PROD0013,ST011,2023-02-03,2023,2,Q1,Friday,3,63.47,0.0,190.41,85.68,Credit Card,In-Store,Completed,0,3.0
TXN059257,CUST04086,PROD0050,ST011,2024-04-11,2024,4,Q2,Thursday,1,1.99,0.0,1.99,0.76,Credit Card,Online,Completed,0,1.0
TXN059258,CUST03950,PROD0016,ST014,2022-03-25,2022,3,Q1,Friday,2,35.32,3.53,67.11,30.2,Credit Card,In-Store,Completed,0,7.0
TXN059259,CUST03114,PROD0052,ST009,2024-09-23,2024,9,Q3,Monday,2,13.38,2.68,24.08,5.3,Apple Pay,In-Store,Completed,0,3.0
TXN059260,CUST04170,PROD0059,ST019,2022-01-27,2022,1,Q1,Thursday,2,21.98,0.0,37.32,9.67,Credit Card,Mobile App,Completed,0,2.0
TXN059261,CUST05631,PROD0010,ST003,2022-12-11,2022,12,Q4,Sunday,1,245.11,0.0,274.15,68.63,Debit Card,In-Store,Completed,0,3.0
TXN059262,CUST04021,PROD0006,ST008,2023-11-02,2023,11,Q4,Thursday,1,151.9,0.0,162.43,42.53,Credit Card,Online,Completed,0,2.0
TXN059263,CUST03704,PROD0013,ST011,2022-09-27,2022,9,Q3,Tuesday,1,63.47,3.17,60.3,27.14,Credit Card,Online,Completed,0,2.0
TXN059264,CUST06507,PROD0014,ST011,2022-03-10,2022,3,Q1,Thursday,1,1.99,0.1,1.89,0.85,Apple Pay,In-Store,Completed,0,0.0
TXN059265,CUST06805,PROD0014,ST018,2022-03-19,2022,3,Q1,Saturday,1,1.99,0.2,1.79,0.81,PayPal,In-Store,Completed,0,2.0
TXN059266,CUST02335,PROD0019,ST006,2024-11-08,2024,11,Q4,Friday,1,23.22,0.0,27.74,10.45,Debit Card,Online,Completed,0,3.0
TXN059267,CUST07147,PROD0050,ST008,2024-01-12,2024,1,Q1,Friday,1,1.99,0.0,1.77,0.76,Credit Card,Online,Completed,0,2.0
TXN059268,CUST01885,PROD0049,ST018,2024-06-27,2024,6,Q2,Thursday,1,80.46,0.0,80.46,30.57,PayPal,Online,Completed,0,1.0
TXN059269,CUST07796,PROD0018,ST011,2022-12-27,2022,12,Q4,Tuesday,3,66.0,0.0,225.46,89.1,Debit Card,In-Store,Completed,0,0.0
TXN059270,CUST02173,PROD0022,ST010,2022-11-16,2022,11,Q4,Wednesday,1,63.71,0.0,72.69,22.3,Credit Card,Online,Completed,0,7.0
TXN059271,CUST04851,PROD0006,ST019,2023-09-06,2023,9,Q3,Wednesday,1,151.9,7.6,144.3,40.4,Credit Card,Online,Completed,0,3.0
TXN059272,CUST06914,PROD0030,ST003,2023-06-22,2023,6,Q2,Thursday,4,60.42,0.0,0.0,0.0,Debit Card,Online,Cancelled,0,0.0
TXN059273,CUST04914,PROD0032,ST002,2022-04-11,2022,4,Q2,Monday,1,61.34,6.13,55.21,28.71,PayPal,Online,Completed,0,5.0
TXN059274,CUST04457,PROD0017,ST005,2024-04-30,2024,4,Q2,Tuesday,3,19.55,2.93,55.72,25.07,Debit Card,In-Store,Completed,0,0.0
TXN059275,CUST01727,PROD0068,ST015,2022-12-19,2022,12,Q4,Monday,1,25.04,1.25,26.81,9.52,Debit Card,Online,Completed,0,2.0
TXN059276,CUST07400,PROD0025,ST010,2023-10-09,2023,10,Q4,Monday,2,47.78,9.56,86.0,30.1,Debit Card,In-Store,Completed,0,0.0
TXN059277,CUST03297,PROD0014,ST005,2024-07-03,2024,7,Q3,Wednesday,5,1.99,0.5,9.45,4.25,PayPal,Online,Completed,0,2.0
TXN059278,CUST03444,PROD0061,ST016,2023-02-15,2023,2,Q1,Wednesday,4,10.21,4.08,36.76,14.7,Debit Card,In-Store,Completed,0,2.0
TXN059279,CUST02999,PROD0015,ST008,2022-10-21,2022,10,Q4,Friday,1,1.99,0.0,1.99,0.9,PayPal,In-Store,Completed,0,0.0
TXN059280,CUST00898,PROD0051,ST013,2022-02-26,2022,2,Q1,Saturday,1,21.89,2.19,19.7,4.33,PayPal,Mobile App,Completed,0,2.0
TXN059281,CUST03641,PROD0029,ST007,2023-10-01,2023,10,Q4,Sunday,2,44.97,8.99,80.95,28.33,Apple Pay,Mobile App,Completed,0,2.0
TXN059282,CUST02021,PROD0014,ST020,2023-06-18,2023,6,Q2,Sunday,1,1.99,0.1,1.89,0.85,Apple Pay,Online,Completed,0,1.0
TXN059283,CUST03794,PROD0058,ST010,2023-07-30,2023,7,Q3,Sunday,2,14.29,0.0,28.58,6.29,Debit Card,In-Store,Completed,0,0.0
TXN059284,CUST06014,PROD0044,ST020,2022-01-31,2022,1,Q1,Monday,1,51.45,0.0,41.8,19.55,Debit Card,Online,Completed,0,2.0
TXN059285,CUST07918,PROD0050,ST002,2023-12-08,2023,12,Q4,Friday,2,1.99,0.0,0.0,0.0,Debit Card,Online,Returned,1,3.0
TXN059286,CUST02568,PROD0067,ST010,2023-02-17,2023,2,Q1,Friday,1,14.28,0.0,14.28,5.71,Credit Card,Online,Completed,0,3.0
TXN059287,CUST07107,PROD0010,ST006,2024-09-01,2024,9,Q3,Sunday,2,245.11,24.51,465.71,130.4,Debit Card,Mobile App,Completed,0,2.0
TXN059288,CUST03045,PROD0063,ST015,2023-03-01,2023,3,Q1,Wednesday,1,3.94,0.39,3.55,1.42,Google Pay,Mobile App,Completed,0,2.0
TXN059289,CUST04494,PROD0035,ST020,2024-03-29,2024,3,Q1,Friday,1,42.81,0.0,42.81,22.26,Credit Card,Mobile App,Completed,0,3.0
TXN059290,CUST07413,PROD0017,ST007,2022-11-14,2022,11,Q4,Monday,1,19.55,0.0,23.17,8.8,Credit Card,In-Store,Completed,0,3.0
TXN059291,CUST06571,PROD0075,ST015,2023-11-19,2023,11,Q4,Sunday,2,1.99,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,7.0
TXN059292,CUST02875,PROD0038,ST016,2023-11-07,2023,11,Q4,Tuesday,1,1.99,0.0,2.38,1.03,Apple Pay,In-Store,Completed,0,1.0
TXN059293,CUST07280,PROD0071,ST008,2022-08-12,2022,8,Q3,Friday,2,44.03,0.0,88.06,36.99,PayPal,Mobile App,Completed,0,2.0
TXN059294,CUST04575,PROD0050,ST007,2023-08-08,2023,8,Q3,Tuesday,1,1.99,0.0,1.99,0.76,Credit Card,In-Store,Completed,0,0.0
TXN059295,CUST00904,PROD0052,ST012,2022-03-20,2022,3,Q1,Sunday,2,13.38,0.0,26.76,5.89,Google Pay,Online,Completed,0,2.0
TXN059296,CUST00221,PROD0018,ST018,2022-05-14,2022,5,Q2,Saturday,1,66.0,0.0,66.0,29.7,Debit Card,In-Store,Completed,0,0.0
TXN059297,CUST05300,PROD0026,ST002,2024-04-16,2024,4,Q2,Tuesday,1,80.55,0.0,80.55,28.19,Credit Card,Mobile App,Completed,0,1.0
TXN059298,CUST01008,PROD0056,ST020,2024-12-06,2024,12,Q4,Friday,1,29.18,0.0,31.48,6.42,Apple Pay,In-Store,Completed,0,3.0
TXN059299,CUST00317,PROD0009,ST011,2022-07-10,2022,7,Q3,Sunday,3,123.66,0.0,370.98,103.87,Credit Card,Online,Completed,0,2.0
TXN059300,CUST03671,PROD0012,ST017,2024-07-26,2024,7,Q3,Friday,1,38.7,0.0,38.7,17.42,Debit Card,In-Store,Completed,0,2.0
TXN059301,CUST04198,PROD0037,ST009,2022-05-08,2022,5,Q2,Sunday,1,31.76,0.0,31.76,16.52,Credit Card,Online,Completed,0,2.0
TXN059302,CUST07408,PROD0012,ST006,2023-03-03,2023,3,Q1,Friday,2,38.7,3.87,73.53,33.09,Debit Card,In-Store,Completed,0,1.0
TXN059303,CUST02270,PROD0009,ST002,2023-10-23,2023,10,Q4,Monday,1,123.66,6.18,117.48,32.89,Google Pay,In-Store,Completed,0,5.0
TXN059304,CUST04964,PROD0006,ST004,2023-08-13,2023,8,Q3,Sunday,1,151.9,0.0,0.0,0.0,Apple Pay,Online,Returned,1,0.0
TXN059305,CUST07199,PROD0022,ST004,2024-04-04,2024,4,Q2,Thursday,1,63.71,0.0,63.71,22.3,Debit Card,In-Store,Completed,0,1.0
TXN059306,CUST04226,PROD0037,ST002,2022-11-11,2022,11,Q4,Friday,4,31.76,12.7,135.62,59.46,Debit Card,Online,Completed,0,5.0
TXN059307,CUST07004,PROD0074,ST001,2024-12-28,2024,12,Q4,Saturday,1,74.12,0.0,85.53,31.13,Credit Card,In-Store,Completed,0,1.0
TXN059308,CUST01038,PROD0045,ST019,2024-04-19,2024,4,Q2,Friday,2,1.99,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN059309,CUST03933,PROD0053,ST006,2022-01-01,2022,1,Q1,Saturday,1,9.88,0.49,8.69,2.07,Credit Card,In-Store,Completed,0,0.0
TXN059310,CUST04925,PROD0013,ST012,2022-10-06,2022,10,Q4,Thursday,2,63.47,6.35,120.59,54.27,Credit Card,In-Store,Completed,0,3.0
TXN059311,CUST01413,PROD0012,ST002,2022-03-22,2022,3,Q1,Tuesday,1,38.7,5.81,0.0,0.0,Credit Card,Online,Returned,1,3.0
TXN059312,CUST04326,PROD0051,ST012,2024-07-06,2024,7,Q3,Saturday,1,21.89,1.09,20.8,4.58,Debit Card,In-Store,Completed,0,0.0
TXN059313,CUST06466,PROD0053,ST020,2024-07-31,2024,7,Q3,Wednesday,2,9.88,0.99,18.77,4.13,Apple Pay,Online,Completed,0,2.0
TXN059314,CUST04692,PROD0069,ST012,2024-01-14,2024,1,Q1,Sunday,2,44.04,0.0,75.92,36.99,Credit Card,Mobile App,Completed,0,3.0
TXN059315,CUST07381,PROD0012,ST020,2022-08-14,2022,8,Q3,Sunday,1,38.7,0.0,38.7,17.42,Debit Card,Online,Completed,0,2.0
TXN059316,CUST02872,PROD0064,ST017,2022-04-14,2022,4,Q2,Thursday,2,3.04,0.3,5.78,2.31,PayPal,Online,Completed,0,2.0
TXN059317,CUST05979,PROD0072,ST015,2022-07-12,2022,7,Q3,Tuesday,5,73.45,36.72,330.53,138.82,Credit Card,In-Store,Completed,0,0.0
TXN059318,CUST06845,PROD0043,ST008,2023-11-11,2023,11,Q4,Saturday,3,59.8,8.97,188.4,64.76,Debit Card,In-Store,Completed,0,3.0
TXN059319,CUST01967,PROD0009,ST012,2022-04-23,2022,4,Q2,Saturday,1,123.66,12.37,111.29,31.16,Credit Card,In-Store,Completed,0,0.0
TXN059320,CUST00839,PROD0017,ST009,2022-07-04,2022,7,Q3,Monday,1,19.55,1.96,0.0,0.0,Credit Card,Online,Returned,1,0.0
TXN059321,CUST01725,PROD0020,ST006,2022-05-08,2022,5,Q2,Sunday,1,5.57,0.0,5.57,2.51,Debit Card,In-Store,Completed,0,3.0
TXN059322,CUST04490,PROD0017,ST017,2023-05-27,2023,5,Q2,Saturday,2,19.55,1.96,0.0,0.0,Debit Card,In-Store,Cancelled,0,3.0
TXN059323,CUST07600,PROD0060,ST020,2023-05-14,2023,5,Q2,Sunday,3,29.71,0.0,89.13,19.61,Debit Card,Online,Completed,0,2.0
TXN059324,CUST07359,PROD0054,ST007,2023-10-20,2023,10,Q4,Friday,1,25.34,3.8,21.54,4.74,Credit Card,Online,Completed,0,2.0
TXN059325,CUST05669,PROD0053,ST009,2022-04-01,2022,4,Q2,Friday,3,9.88,1.48,0.0,0.0,Debit Card,Online,Returned,1,2.0
TXN059326,CUST02200,PROD0017,ST010,2022-10-08,2022,10,Q4,Saturday,1,19.55,2.93,16.62,7.48,Credit Card,In-Store,Completed,0,1.0
TXN059327,CUST02219,PROD0023,ST002,2023-02-27,2023,2,Q1,Monday,1,78.38,3.92,74.46,26.06,Debit Card,Online,Completed,0,1.0
TXN059328,CUST01957,PROD0076,ST019,2022-10-10,2022,10,Q4,Monday,1,55.55,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN059329,CUST06621,PROD0048,ST002,2023-01-31,2023,1,Q1,Tuesday,2,112.57,0.0,209.43,85.55,Google Pay,In-Store,Completed,0,0.0
TXN059330,CUST05657,PROD0038,ST018,2023-02-15,2023,2,Q1,Wednesday,5,1.99,1.49,8.46,4.4,Apple Pay,Online,Completed,0,2.0
TXN059331,CUST02257,PROD0040,ST008,2024-07-27,2024,7,Q3,Saturday,1,31.54,1.58,29.96,15.58,Debit Card,In-Store,Completed,0,0.0
