customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_avg,segment,age_group,gender,region,loyalty_tier,is_active
CUST06333,256,4,307.86,2,2,2,222,2.0,At Risk,65+,Prefer not to say,East Midlands,Silver,True
CUST06334,21,12,2536.46,4,4,4,444,4.0,Champion,18-24,Prefer not to say,East Midlands,Bronze,True
CUST06335,152,5,260.89,2,2,1,221,1.67,At Risk,65+,Male,South East,Silver,True
CUST06336,269,4,95.39,1,2,1,121,1.33,Lost,55-64,Male,South East,Gold,True
CUST06337,675,6,179.10000000000002,1,3,1,131,1.67,Lost,35-44,Female,London,Bronze,True
CUST06338,522,2,163.1,1,1,1,111,1.0,Lost,25-34,Female,South West,Bronze,True
CUST06339,691,1,53.82,1,1,1,111,1.0,Lost,55-64,Prefer not to say,London,Gold,True
CUST06340,659,4,489.65,1,2,2,122,1.67,Lost,45-54,Male,London,Bronze,True
CUST06341,228,5,470.15000000000003,2,2,2,222,2.0,At Risk,25-34,Male,West Midlands,Bronze,True
CUST06342,257,3,328.67,2,1,2,212,1.67,Needs Attention,25-34,Prefer not to say,East of England,Gold,True
CUST06343,252,7,767.39,2,3,3,233,2.67,At Risk,45-54,Prefer not to say,South East,Gold,True
CUST06344,30,5,439.06,4,2,2,422,2.67,Loyal,25-34,Female,West Midlands,Silver,False
CUST06345,197,10,489.9,2,4,2,242,2.67,At Risk,65+,Female,South West,Bronze,True
CUST06346,214,5,184.59,2,2,1,221,1.67,At Risk,35-44,Female,London,Silver,True
CUST06347,118,6,375.83,3,3,2,332,2.67,Loyal,45-54,Prefer not to say,West Midlands,Gold,True
CUST06348,129,6,243.43000000000004,3,3,1,331,2.33,Loyal,65+,Prefer not to say,East of England,Gold,True
CUST06349,50,7,217.87,4,3,1,431,2.67,Loyal,55-64,Female,South East,Platinum,True
CUST06350,484,2,330.45,1,1,2,112,1.33,Lost,45-54,Female,South West,Bronze,True
CUST06351,18,3,90.3,4,1,1,411,2.0,New Customer,25-34,Male,East of England,Bronze,True
CUST06352,25,5,307.19,4,2,2,422,2.67,Loyal,45-54,Prefer not to say,East of England,Gold,True
CUST06353,134,5,272.22,2,2,2,222,2.0,At Risk,18-24,Female,West Midlands,Bronze,True
CUST06354,462,6,771.9300000000001,1,3,3,133,2.33,Lost,25-34,Male,South West,Bronze,True
CUST06355,14,6,2499.9,4,3,4,434,3.67,Champion,18-24,Female,South East,Bronze,False
CUST06356,374,6,787.77,1,3,3,133,2.33,Lost,65+,Prefer not to say,East of England,Gold,True
CUST06357,310,4,232.86,1,2,1,121,1.33,Lost,35-44,Male,Scotland,Bronze,True
CUST06358,82,7,877.0799999999999,3,3,4,334,3.33,Champion,18-24,Prefer not to say,South East,Bronze,True
CUST06359,413,7,1462.2599999999998,1,3,4,134,2.67,Lost,65+,Male,London,Bronze,True
CUST06360,87,10,356.28,3,4,2,342,3.0,Loyal,25-34,Prefer not to say,West Midlands,Silver,True
CUST06361,384,3,223.7,1,1,1,111,1.0,Lost,35-44,Male,South West,Bronze,False
CUST06362,124,5,478.52000000000004,3,2,2,322,2.33,Loyal,65+,Male,London,Silver,True
CUST06363,7,11,1226.8700000000001,4,4,4,444,4.0,Champion,18-24,Prefer not to say,Yorkshire,Silver,False
CUST06364,128,11,1999.99,3,4,4,344,3.67,Champion,45-54,Prefer not to say,East of England,Bronze,True
CUST06365,59,2,390.30999999999995,3,1,2,312,2.0,New Customer,25-34,Male,Wales,Silver,True
CUST06366,103,5,302.48,3,2,2,322,2.33,Loyal,45-54,Prefer not to say,North West,Platinum,True
CUST06367,188,5,232.4,2,2,1,221,1.67,At Risk,45-54,Prefer not to say,East of England,Gold,True
CUST06368,149,7,1286.29,2,3,4,234,3.0,At Risk,55-64,Female,Yorkshire,Bronze,True
CUST06369,20,4,865.53,4,2,3,423,3.0,Loyal,18-24,Prefer not to say,London,Gold,False
CUST06370,62,6,1149.27,3,3,4,334,3.33,Champion,55-64,Prefer not to say,Wales,Silver,True
CUST06371,431,4,538.8,1,2,3,123,2.0,Lost,45-54,Prefer not to say,London,Bronze,True
CUST06372,379,4,400.1,1,2,2,122,1.67,Lost,45-54,Prefer not to say,Wales,Silver,True
CUST06373,55,9,1172.46,3,4,4,344,3.67,Champion,45-54,Male,London,Silver,True
CUST06374,43,6,555.53,4,3,3,433,3.33,Champion,45-54,Female,East Midlands,Silver,True
CUST06375,304,3,47.720000000000006,1,1,1,111,1.0,Lost,25-34,Male,London,Gold,True
CUST06376,1,7,254.74,4,3,1,431,2.67,Loyal,25-34,Female,East of England,Bronze,False
CUST06377,15,7,591.38,4,3,3,433,3.33,Champion,25-34,Male,East of England,Bronze,True
CUST06378,226,6,1563.54,2,3,4,234,3.0,At Risk,18-24,Male,London,Platinum,True
CUST06379,65,6,386.03999999999996,3,3,2,332,2.67,Loyal,55-64,Prefer not to say,South East,Bronze,False
CUST06380,390,5,592.24,1,2,3,123,2.0,Lost,35-44,Prefer not to say,London,Gold,True
CUST06381,50,4,98.21,4,2,1,421,2.33,Loyal,25-34,Female,Yorkshire,Platinum,True
CUST06382,202,4,337.02,2,2,2,222,2.0,At Risk,55-64,Male,London,Bronze,True
CUST06383,197,5,79.67,2,2,1,221,1.67,At Risk,25-34,Female,London,Gold,True
CUST06384,217,6,247.04,2,3,1,231,2.0,At Risk,65+,Male,London,Silver,True
CUST06385,264,7,545.19,1,3,3,133,2.33,Lost,18-24,Prefer not to say,South West,Gold,True
CUST06386,213,6,673.4200000000001,2,3,3,233,2.67,At Risk,35-44,Prefer not to say,North West,Bronze,True
CUST06387,292,4,257.19,1,2,1,121,1.33,Lost,18-24,Male,North West,Bronze,True
CUST06388,62,6,636.6500000000001,3,3,3,333,3.0,Champion,18-24,Prefer not to say,London,Bronze,True
CUST06389,232,4,322.48,2,2,2,222,2.0,At Risk,55-64,Female,Scotland,Silver,True
CUST06390,69,7,790.79,3,3,3,333,3.0,Champion,55-64,Male,London,Bronze,True
CUST06391,91,8,757.92,3,4,3,343,3.33,Champion,25-34,Prefer not to say,London,Gold,True
CUST06392,50,3,1162.95,4,1,4,414,3.0,New Customer,55-64,Male,South West,Bronze,True
CUST06393,22,2,75.94,4,1,1,411,2.0,New Customer,55-64,Prefer not to say,London,Bronze,False
CUST06394,17,7,1807.87,4,3,4,434,3.67,Champion,18-24,Female,West Midlands,Gold,True
CUST06395,21,10,975.72,4,4,4,444,4.0,Champion,65+,Prefer not to say,North West,Bronze,True
CUST06396,142,9,581.86,2,4,3,243,3.0,At Risk,18-24,Male,London,Bronze,False
CUST06397,53,5,272.67,4,2,2,422,2.67,Loyal,65+,Male,Scotland,Bronze,True
CUST06398,129,7,682.37,3,3,3,333,3.0,Champion,25-34,Prefer not to say,London,Silver,True
CUST06399,110,1,4.09,3,1,1,311,1.67,New Customer,55-64,Prefer not to say,East of England,Bronze,True
CUST06400,182,9,680.6400000000001,2,4,3,243,3.0,At Risk,18-24,Female,East of England,Silver,True
CUST06401,155,7,836.3800000000001,2,3,3,233,2.67,At Risk,18-24,Female,London,Bronze,True
CUST06402,243,4,284.56,2,2,2,222,2.0,At Risk,45-54,Prefer not to say,South West,Bronze,False
CUST06403,4,8,764.84,4,4,3,443,3.67,Champion,18-24,Male,North West,Bronze,True
CUST06404,667,2,339.59999999999997,1,1,2,112,1.33,Lost,45-54,Male,London,Silver,False
CUST06405,181,3,125.96000000000001,2,1,1,211,1.33,Needs Attention,35-44,Male,West Midlands,Platinum,True
CUST06406,459,6,1226.3700000000001,1,3,4,134,2.67,Lost,35-44,Female,East of England,Bronze,True
CUST06407,2,10,491.06,4,4,2,442,3.33,Loyal,55-64,Male,South East,Silver,True
CUST06408,174,3,219.69,2,1,1,211,1.33,Needs Attention,25-34,Female,South East,Bronze,True
CUST06409,71,10,640.92,3,4,3,343,3.33,Champion,25-34,Prefer not to say,North West,Bronze,True
CUST06410,61,6,136.04,3,3,1,331,2.33,Loyal,45-54,Female,North West,Gold,False
CUST06411,691,2,46.11,1,1,1,111,1.0,Lost,35-44,Male,London,Bronze,True
CUST06412,149,7,233.99,2,3,1,231,2.0,At Risk,45-54,Male,London,Silver,True
CUST06413,10,8,1170.11,4,4,4,444,4.0,Champion,55-64,Female,London,Silver,True
CUST06414,69,9,702.85,3,4,3,343,3.33,Champion,35-44,Prefer not to say,West Midlands,Bronze,True
CUST06415,87,10,975.0,3,4,4,344,3.67,Champion,18-24,Female,Wales,Bronze,True
CUST06416,118,9,706.65,3,4,3,343,3.33,Champion,35-44,Female,Yorkshire,Silver,False
CUST06417,164,6,370.20000000000005,2,3,2,232,2.33,At Risk,65+,Prefer not to say,East Midlands,Platinum,True
CUST06418,470,6,802.0000000000001,1,3,3,133,2.33,Lost,35-44,Female,East of England,Silver,True
CUST06419,120,9,1617.92,3,4,4,344,3.67,Champion,55-64,Female,Yorkshire,Gold,False
CUST06420,205,7,955.38,2,3,4,234,3.0,At Risk,55-64,Male,London,Bronze,False
CUST06421,352,4,265.19,1,2,1,121,1.33,Lost,45-54,Female,South East,Gold,True
CUST06422,551,7,979.6600000000001,1,3,4,134,2.67,Lost,35-44,Male,South West,Bronze,True
CUST06423,10,10,1587.8799999999999,4,4,4,444,4.0,Champion,65+,Male,East of England,Gold,True
CUST06424,120,8,595.19,3,4,3,343,3.33,Champion,45-54,Prefer not to say,East Midlands,Silver,True
CUST06426,123,4,354.34000000000003,3,2,2,322,2.33,Loyal,65+,Prefer not to say,London,Silver,True
CUST06427,55,3,578.8,3,1,3,313,2.33,New Customer,35-44,Male,South East,Gold,True
CUST06428,44,8,795.96,4,4,3,443,3.67,Champion,65+,Female,London,Platinum,True
CUST06429,65,6,585.3,3,3,3,333,3.0,Champion,55-64,Prefer not to say,South West,Silver,True
CUST06430,1034,1,34.83,1,1,1,111,1.0,Lost,35-44,Female,West Midlands,Gold,False
CUST06431,313,5,371.2,1,2,2,122,1.67,Lost,18-24,Female,North West,Gold,True
CUST06432,52,6,751.38,4,3,3,433,3.33,Champion,18-24,Male,North West,Bronze,True
CUST06433,91,10,1083.1200000000001,3,4,4,344,3.67,Champion,45-54,Prefer not to say,Wales,Bronze,True
CUST06434,273,2,369.77,1,1,2,112,1.33,Lost,25-34,Female,Wales,Gold,False
CUST06435,174,3,516.12,2,1,3,213,2.0,Needs Attention,65+,Male,Scotland,Gold,True
CUST06436,166,6,292.51,2,3,2,232,2.33,At Risk,45-54,Prefer not to say,North West,Silver,True
CUST06437,452,4,605.9499999999999,1,2,3,123,2.0,Lost,45-54,Prefer not to say,East of England,Gold,True
CUST06438,97,5,1659.8,3,2,4,324,3.0,Loyal,25-34,Female,London,Bronze,False
CUST06439,49,4,80.33,4,2,1,421,2.33,Loyal,35-44,Female,East of England,Platinum,True
CUST06440,75,8,763.51,3,4,3,343,3.33,Champion,65+,Prefer not to say,London,Gold,True
CUST06441,579,4,186.45,1,2,1,121,1.33,Lost,25-34,Male,North West,Silver,True
CUST06442,43,2,375.36,4,1,2,412,2.33,New Customer,18-24,Male,London,Gold,False
CUST06443,75,6,613.49,3,3,3,333,3.0,Champion,35-44,Prefer not to say,West Midlands,Gold,True
CUST06444,36,5,227.81000000000003,4,2,1,421,2.33,Loyal,35-44,Female,South East,Bronze,False
CUST06445,13,9,580.11,4,4,3,443,3.67,Champion,55-64,Prefer not to say,North East,Gold,True
CUST06446,300,7,910.06,1,3,4,134,2.67,Lost,65+,Prefer not to say,East Midlands,Gold,False
CUST06447,758,3,59.85,1,1,1,111,1.0,Lost,45-54,Male,Scotland,Silver,True
CUST06448,53,5,595.68,4,2,3,423,3.0,Loyal,65+,Prefer not to say,East Midlands,Bronze,True
CUST06449,22,8,1034.33,4,4,4,444,4.0,Champion,35-44,Female,London,Silver,True
CUST06450,84,7,429.98,3,3,2,332,2.67,Loyal,45-54,Female,West Midlands,Silver,True
CUST06451,212,7,802.1700000000001,2,3,3,233,2.67,At Risk,45-54,Prefer not to say,London,Gold,True
CUST06452,212,5,259.79999999999995,2,2,1,221,1.67,At Risk,35-44,Prefer not to say,Yorkshire,Bronze,True
CUST06453,15,9,1187.24,4,4,4,444,4.0,Champion,45-54,Female,London,Silver,True
CUST06454,791,5,187.26999999999998,1,2,1,121,1.33,Lost,65+,Female,East of England,Bronze,True
CUST06455,120,8,1087.26,3,4,4,344,3.67,Champion,35-44,Female,Yorkshire,Silver,True
CUST06456,675,4,494.71,1,2,2,122,1.67,Lost,45-54,Male,South West,Silver,True
CUST06457,423,4,1085.64,1,2,4,124,2.33,Lost,25-34,Male,Wales,Platinum,True
CUST06458,5,3,58.69,4,1,1,411,2.0,New Customer,65+,Female,East of England,Bronze,True
CUST06459,34,5,1588.32,4,2,4,424,3.33,Loyal,65+,Prefer not to say,Scotland,Silver,True
CUST06460,192,6,1368.93,2,3,4,234,3.0,At Risk,55-64,Male,London,Silver,True
CUST06461,102,4,282.47,3,2,2,322,2.33,Loyal,55-64,Prefer not to say,East Midlands,Bronze,True
CUST06462,17,3,589.71,4,1,3,413,2.67,New Customer,65+,Female,South East,Bronze,True
CUST06463,52,10,789.12,4,4,3,443,3.67,Champion,18-24,Prefer not to say,East Midlands,Gold,True
CUST06464,213,6,496.09999999999997,2,3,2,232,2.33,At Risk,35-44,Prefer not to say,East of England,Bronze,True
CUST06465,366,5,1016.64,1,2,4,124,2.33,Lost,65+,Male,Scotland,Bronze,False
CUST06466,154,6,627.92,2,3,3,233,2.67,At Risk,25-34,Female,London,Silver,True
CUST06467,45,7,293.44,4,3,2,432,3.0,Loyal,65+,Male,London,Bronze,True
CUST06468,200,9,465.63,2,4,2,242,2.67,At Risk,55-64,Female,London,Bronze,True
CUST06469,257,4,248.41,2,2,1,221,1.67,At Risk,45-54,Male,North East,Gold,True
CUST06470,76,9,934.5,3,4,4,344,3.67,Champion,55-64,Prefer not to say,West Midlands,Bronze,True
CUST06471,4,3,160.41,4,1,1,411,2.0,New Customer,65+,Male,East of England,Bronze,False
CUST06472,62,4,352.75,3,2,2,322,2.33,Loyal,45-54,Female,South East,Bronze,False
CUST06473,297,8,1943.71,1,4,4,144,3.0,Lost,35-44,Prefer not to say,London,Gold,True
CUST06474,454,8,833.11,1,4,3,143,2.67,Lost,45-54,Male,London,Bronze,True
CUST06475,297,6,878.92,1,3,4,134,2.67,Lost,35-44,Male,London,Platinum,True
CUST06476,193,5,598.03,2,2,3,223,2.33,At Risk,18-24,Prefer not to say,London,Bronze,True
CUST06477,21,5,299.96,4,2,2,422,2.67,Loyal,55-64,Female,North West,Silver,True
CUST06478,227,7,421.11,2,3,2,232,2.33,At Risk,35-44,Male,South East,Bronze,False
CUST06479,72,8,1086.49,3,4,4,344,3.67,Champion,55-64,Male,West Midlands,Bronze,False
CUST06480,34,9,1817.3000000000002,4,4,4,444,4.0,Champion,25-34,Female,Yorkshire,Bronze,True
CUST06481,235,5,920.16,2,2,4,224,2.67,At Risk,55-64,Prefer not to say,South East,Silver,True
CUST06482,293,4,428.95,1,2,2,122,1.67,Lost,18-24,Male,London,Silver,False
CUST06483,34,8,1346.79,4,4,4,444,4.0,Champion,55-64,Female,Yorkshire,Silver,True
CUST06484,50,3,349.77,4,1,2,412,2.33,New Customer,18-24,Prefer not to say,London,Bronze,True
CUST06485,78,3,107.99,3,1,1,311,1.67,New Customer,45-54,Male,South East,Platinum,False
CUST06486,352,7,212.01,1,3,1,131,1.67,Lost,65+,Male,London,Silver,True
CUST06487,298,11,1517.75,1,4,4,144,3.0,Lost,55-64,Prefer not to say,North East,Bronze,True
CUST06488,60,7,774.5,3,3,3,333,3.0,Champion,55-64,Male,North East,Platinum,True
CUST06489,32,11,474.83000000000004,4,4,2,442,3.33,Loyal,55-64,Male,East of England,Bronze,True
CUST06490,60,5,928.5699999999999,3,2,4,324,3.0,Loyal,45-54,Male,West Midlands,Gold,True
CUST06491,48,7,1655.87,4,3,4,434,3.67,Champion,25-34,Prefer not to say,London,Bronze,True
CUST06492,496,5,307.08,1,2,2,122,1.67,Lost,65+,Male,Yorkshire,Platinum,True
CUST06493,328,3,706.99,1,1,3,113,1.67,Lost,18-24,Female,North West,Silver,True
CUST06494,390,5,182.05,1,2,1,121,1.33,Lost,18-24,Prefer not to say,West Midlands,Bronze,True
CUST06495,460,7,610.88,1,3,3,133,2.33,Lost,25-34,Female,London,Silver,True
CUST06496,294,6,484.31,1,3,2,132,2.0,Lost,25-34,Male,Wales,Bronze,False
CUST06497,158,6,215.54000000000002,2,3,1,231,2.0,At Risk,25-34,Female,Wales,Silver,True
CUST06498,20,7,1144.29,4,3,4,434,3.67,Champion,35-44,Female,London,Bronze,False
CUST06499,144,10,1761.1599999999999,2,4,4,244,3.33,At Risk,45-54,Female,West Midlands,Bronze,True
CUST06500,63,5,465.91,3,2,2,322,2.33,Loyal,35-44,Male,South East,Bronze,True
CUST06501,52,8,1405.46,4,4,4,444,4.0,Champion,65+,Female,London,Bronze,True
CUST06502,7,5,782.0600000000001,4,2,3,423,3.0,Loyal,35-44,Female,West Midlands,Gold,True
CUST06503,205,6,436.89,2,3,2,232,2.33,At Risk,18-24,Prefer not to say,West Midlands,Silver,True
CUST06504,96,7,556.23,3,3,3,333,3.0,Champion,25-34,Prefer not to say,East Midlands,Bronze,True
CUST06505,132,3,259.82,2,1,1,211,1.33,Needs Attention,25-34,Female,North West,Bronze,False
CUST06506,917,2,107.11,1,1,1,111,1.0,Lost,25-34,Prefer not to say,North West,Bronze,True
CUST06507,2,11,643.84,4,4,3,443,3.67,Champion,25-34,Female,East of England,Silver,True
CUST06508,288,6,131.32,1,3,1,131,1.67,Lost,18-24,Female,Yorkshire,Silver,False
CUST06509,33,8,371.97,4,4,2,442,3.33,Loyal,18-24,Prefer not to say,East of England,Silver,True
CUST06510,460,4,416.85,1,2,2,122,1.67,Lost,18-24,Prefer not to say,North West,Bronze,True
CUST06511,72,9,507.58000000000004,3,4,2,342,3.0,Loyal,25-34,Prefer not to say,South East,Bronze,True
CUST06512,370,6,304.14,1,3,2,132,2.0,Lost,55-64,Male,East Midlands,Platinum,True
CUST06513,1,4,1621.51,4,2,4,424,3.33,Loyal,65+,Male,London,Silver,False
CUST06514,401,1,51.2,1,1,1,111,1.0,Lost,35-44,Prefer not to say,West Midlands,Silver,False
CUST06515,303,5,811.96,1,2,3,123,2.0,Lost,25-34,Male,North West,Bronze,False
CUST06516,158,5,433.84000000000003,2,2,2,222,2.0,At Risk,18-24,Male,East of England,Silver,True
CUST06517,194,5,2030.33,2,2,4,224,2.67,At Risk,55-64,Female,London,Bronze,False
CUST06518,25,4,192.14,4,2,1,421,2.33,Loyal,18-24,Female,London,Bronze,False
CUST06519,345,2,72.83,1,1,1,111,1.0,Lost,65+,Female,East Midlands,Gold,True
CUST06520,39,11,809.51,4,4,3,443,3.67,Champion,25-34,Female,South East,Gold,True
CUST06521,34,7,1388.97,4,3,4,434,3.67,Champion,18-24,Male,South East,Silver,True
CUST06522,65,6,1896.77,3,3,4,334,3.33,Champion,65+,Male,Wales,Platinum,True
CUST06523,80,5,573.6,3,2,3,323,2.67,Loyal,18-24,Female,South East,Platinum,True
CUST06524,20,9,1193.82,4,4,4,444,4.0,Champion,45-54,Male,North West,Bronze,True
CUST06525,120,8,609.6600000000001,3,4,3,343,3.33,Champion,65+,Prefer not to say,Yorkshire,Gold,True
CUST06526,42,5,807.34,4,2,3,423,3.0,Loyal,35-44,Prefer not to say,London,Silver,True
CUST06527,219,3,127.14000000000001,2,1,1,211,1.33,Needs Attention,65+,Male,South West,Silver,True
CUST06528,24,7,541.1800000000001,4,3,3,433,3.33,Champion,65+,Male,East Midlands,Bronze,True
CUST06529,170,8,1122.1100000000001,2,4,4,244,3.33,At Risk,18-24,Prefer not to say,East of England,Silver,True
CUST06530,15,5,455.15999999999997,4,2,2,422,2.67,Loyal,65+,Prefer not to say,South West,Silver,True
CUST06531,220,6,239.51,2,3,1,231,2.0,At Risk,65+,Female,South West,Silver,True
CUST06532,24,4,376.63,4,2,2,422,2.67,Loyal,18-24,Prefer not to say,London,Bronze,False
CUST06533,432,4,162.09,1,2,1,121,1.33,Lost,45-54,Male,East Midlands,Bronze,True
CUST06534,77,6,925.89,3,3,4,334,3.33,Champion,55-64,Prefer not to say,South East,Silver,True
CUST06535,214,5,385.09,2,2,2,222,2.0,At Risk,18-24,Female,East Midlands,Bronze,True
CUST06536,18,7,708.77,4,3,3,433,3.33,Champion,35-44,Female,East Midlands,Bronze,True
CUST06537,75,8,860.7,3,4,3,343,3.33,Champion,55-64,Male,East Midlands,Bronze,True
CUST06538,62,12,3122.91,3,4,4,344,3.67,Champion,55-64,Prefer not to say,Yorkshire,Bronze,True
CUST06539,61,4,338.79999999999995,3,2,2,322,2.33,Loyal,45-54,Female,London,Gold,True
CUST06540,13,3,127.41,4,1,1,411,2.0,New Customer,35-44,Prefer not to say,North West,Silver,True
CUST06541,106,2,236.51999999999998,3,1,1,311,1.67,New Customer,45-54,Female,London,Silver,True
CUST06542,51,4,109.83999999999999,4,2,1,421,2.33,Loyal,35-44,Prefer not to say,London,Gold,True
CUST06543,114,4,972.3899999999999,3,2,4,324,3.0,Loyal,55-64,Female,South East,Bronze,True
CUST06544,74,10,1011.98,3,4,4,344,3.67,Champion,45-54,Prefer not to say,Yorkshire,Bronze,True
CUST06545,140,6,313.84,2,3,2,232,2.33,At Risk,45-54,Prefer not to say,East Midlands,Silver,True
CUST06546,77,7,890.45,3,3,4,334,3.33,Champion,25-34,Male,London,Silver,True
CUST06547,201,7,433.29,2,3,2,232,2.33,At Risk,65+,Female,London,Platinum,True
CUST06548,30,4,950.65,4,2,4,424,3.33,Loyal,65+,Prefer not to say,Yorkshire,Silver,True
CUST06549,44,7,590.5500000000001,4,3,3,433,3.33,Champion,18-24,Female,North West,Silver,False
CUST06550,15,5,568.51,4,2,3,423,3.0,Loyal,25-34,Female,South West,Bronze,True
CUST06551,732,4,502.72999999999996,1,2,2,122,1.67,Lost,55-64,Female,North East,Bronze,True
CUST06552,340,5,533.53,1,2,3,123,2.0,Lost,55-64,Female,North West,Bronze,True
CUST06553,221,7,363.49999999999994,2,3,2,232,2.33,At Risk,55-64,Prefer not to say,London,Gold,True
CUST06554,161,9,581.91,2,4,3,243,3.0,At Risk,35-44,Prefer not to say,South East,Gold,True
CUST06555,279,7,586.44,1,3,3,133,2.33,Lost,18-24,Female,South East,Silver,True
CUST06556,39,3,674.34,4,1,3,413,2.67,New Customer,45-54,Female,South West,Bronze,True
CUST06557,59,6,271.22,3,3,1,331,2.33,Loyal,25-34,Male,Scotland,Bronze,True
CUST06558,133,4,665.05,2,2,3,223,2.33,At Risk,45-54,Female,North West,Bronze,True
CUST06559,219,5,475.87,2,2,2,222,2.0,At Risk,45-54,Prefer not to say,South East,Bronze,True
CUST06560,240,4,618.48,2,2,3,223,2.33,At Risk,18-24,Prefer not to say,London,Bronze,True
CUST06561,130,7,507.76,3,3,2,332,2.67,Loyal,25-34,Prefer not to say,West Midlands,Bronze,True
CUST06562,79,7,2736.8199999999997,3,3,4,334,3.33,Champion,45-54,Female,South East,Bronze,True
CUST06563,279,4,422.0,1,2,2,122,1.67,Lost,35-44,Prefer not to say,North West,Platinum,False
CUST06564,56,5,505.41,3,2,2,322,2.33,Loyal,25-34,Male,West Midlands,Gold,True
CUST06565,12,14,1176.98,4,4,4,444,4.0,Champion,35-44,Prefer not to say,South West,Silver,True
CUST06566,172,5,332.49,2,2,2,222,2.0,At Risk,25-34,Male,Yorkshire,Bronze,True
CUST06567,26,7,994.6600000000001,4,3,4,434,3.67,Champion,25-34,Prefer not to say,East Midlands,Silver,True
CUST06568,590,1,63.71,1,1,1,111,1.0,Lost,25-34,Female,South East,Bronze,True
CUST06569,479,4,466.13,1,2,2,122,1.67,Lost,35-44,Prefer not to say,East of England,Bronze,True
CUST06570,146,6,330.42,2,3,2,232,2.33,At Risk,25-34,Male,London,Bronze,True
CUST06571,79,5,180.89999999999998,3,2,1,321,2.0,Loyal,65+,Female,South East,Bronze,False
CUST06572,134,6,804.6800000000001,2,3,3,233,2.67,At Risk,25-34,Male,East Midlands,Bronze,True
CUST06573,351,4,258.98,1,2,1,121,1.33,Lost,55-64,Prefer not to say,London,Gold,False
CUST06574,573,3,171.34,1,1,1,111,1.0,Lost,45-54,Female,Yorkshire,Gold,True
CUST06575,198,6,229.52,2,3,1,231,2.0,At Risk,18-24,Male,East of England,Silver,True
CUST06576,350,9,597.78,1,4,3,143,2.67,Lost,18-24,Prefer not to say,Wales,Bronze,True
CUST06577,4,7,887.13,4,3,4,434,3.67,Champion,18-24,Male,Scotland,Bronze,True
CUST06578,456,5,404.08,1,2,2,122,1.67,Lost,45-54,Female,South East,Bronze,True
CUST06579,223,8,2196.22,2,4,4,244,3.33,At Risk,55-64,Prefer not to say,West Midlands,Silver,False
CUST06580,79,6,341.87,3,3,2,332,2.67,Loyal,25-34,Prefer not to say,London,Gold,False
CUST06581,546,5,316.31,1,2,2,122,1.67,Lost,45-54,Female,South West,Bronze,True
CUST06582,101,6,666.05,3,3,3,333,3.0,Champion,45-54,Prefer not to say,North West,Bronze,True
CUST06583,27,9,1314.26,4,4,4,444,4.0,Champion,65+,Female,South West,Bronze,True
CUST06584,7,8,1054.81,4,4,4,444,4.0,Champion,45-54,Female,East of England,Bronze,True
CUST06585,165,8,843.52,2,4,3,243,3.0,At Risk,45-54,Prefer not to say,West Midlands,Bronze,False
CUST06586,89,9,860.5400000000001,3,4,3,343,3.33,Champion,35-44,Male,London,Bronze,True
CUST06587,477,2,19.91,1,1,1,111,1.0,Lost,45-54,Female,North West,Bronze,True
CUST06588,63,8,1362.15,3,4,4,344,3.67,Champion,35-44,Female,South East,Bronze,True
CUST06589,151,6,660.53,2,3,3,233,2.67,At Risk,35-44,Prefer not to say,Yorkshire,Platinum,False
CUST06590,48,6,400.53999999999996,4,3,2,432,3.0,Loyal,65+,Female,East Midlands,Platinum,True
CUST06591,695,5,93.28,1,2,1,121,1.33,Lost,65+,Prefer not to say,North West,Bronze,True
CUST06592,147,6,259.49,2,3,1,231,2.0,At Risk,55-64,Prefer not to say,South East,Platinum,True
CUST06593,158,9,611.64,2,4,3,243,3.0,At Risk,45-54,Male,West Midlands,Silver,True
CUST06594,468,8,661.34,1,4,3,143,2.67,Lost,18-24,Male,London,Silver,True
CUST06595,68,7,660.81,3,3,3,333,3.0,Champion,45-54,Female,West Midlands,Bronze,True
CUST06596,97,5,679.8000000000001,3,2,3,323,2.67,Loyal,35-44,Female,Yorkshire,Platinum,False
CUST06597,34,7,533.35,4,3,3,433,3.33,Champion,45-54,Male,North West,Bronze,True
CUST06598,95,6,444.1,3,3,2,332,2.67,Loyal,55-64,Prefer not to say,East of England,Bronze,True
CUST06599,223,10,896.15,2,4,4,244,3.33,At Risk,18-24,Prefer not to say,East of England,Platinum,True
CUST06600,97,6,185.24,3,3,1,331,2.33,Loyal,55-64,Male,East of England,Silver,True
CUST06601,42,10,1654.21,4,4,4,444,4.0,Champion,18-24,Female,South East,Silver,True
CUST06602,74,8,1226.1499999999999,3,4,4,344,3.67,Champion,55-64,Male,South East,Silver,True
CUST06603,124,7,588.0899999999999,3,3,3,333,3.0,Champion,65+,Female,London,Silver,False
CUST06604,152,6,471.9200000000001,2,3,2,232,2.33,At Risk,35-44,Male,North West,Gold,True
CUST06605,155,2,163.82999999999998,2,1,1,211,1.33,Needs Attention,18-24,Prefer not to say,North West,Bronze,True
CUST06606,414,1,2.29,1,1,1,111,1.0,Lost,35-44,Female,South West,Bronze,True
CUST06607,231,5,515.03,2,2,3,223,2.33,At Risk,18-24,Male,West Midlands,Bronze,True
CUST06608,107,6,414.40999999999997,3,3,2,332,2.67,Loyal,18-24,Female,North West,Bronze,True
